qkey,class_label,wasserstein,regime,neutral_wasserstein,delta_vs_neutral
TRAITBIZWF2C_W36,high,0.25497016191835065,Neutral (N=0),0.25497016191835065,0.0
TRAITBIZWF2D_W36,low,0.24748411377582813,Neutral (N=0),0.24748411377582813,0.0
TRAITBIZWF2D_W36,high,0.26773221718800194,Neutral (N=0),0.26773221718800194,0.0
TRAITBIZWF2E_W36,low,0.28177970512396566,Neutral (N=0),0.28177970512396566,0.0
TRAITBIZWF2E_W36,high,0.3369945501239657,Neutral (N=0),0.3369945501239657,0.0
TRAITBIZWF2G_W36,low,0.3063380231199855,Neutral (N=0),0.3063380231199855,0.0
TRAITBIZWF2G_W36,high,0.3645850545308006,Neutral (N=0),0.3645850545308006,0.0
TRAITPOLMF1B_W36,low,0.07747952450339146,Neutral (N=0),0.07747952450339146,0.0
TRAITPOLMF1B_W36,high,0.10871592309289438,Neutral (N=0),0.10871592309289438,0.0
TRAITPOLMF1C_W36,low,0.181619659859976,Neutral (N=0),0.181619659859976,0.0
TRAITPOLMF1C_W36,high,0.2699712607434921,Neutral (N=0),0.2699712607434921,0.0
TRAITPOLMF1D_W36,low,0.17468228440098726,Neutral (N=0),0.17468228440098726,0.0
TRAITPOLMF1D_W36,high,0.23935721440098734,Neutral (N=0),0.23935721440098734,0.0
TRAITPOLMF1E_W36,low,0.21084039813737465,Neutral (N=0),0.21084039813737465,0.0
TRAITPOLMF1E_W36,high,0.3692939381373746,Neutral (N=0),0.3692939381373746,0.0
TRAITPOLMF1F_W36,low,0.05405516251217039,Neutral (N=0),0.05405516251217039,0.0
TRAITPOLMF1F_W36,high,0.09181043751217038,Neutral (N=0),0.09181043751217038,0.0
TRAITPOLMF1G_W36,low,0.15684096028495959,Neutral (N=0),0.15684096028495959,0.0
TRAITPOLMF1G_W36,high,0.2991169202849596,Neutral (N=0),0.2991169202849596,0.0
TRAITPOLWF1A_W36,low,0.21568700680131114,Neutral (N=0),0.21568700680131114,0.0
TRAITPOLWF1A_W36,high,0.2530754456923278,Neutral (N=0),0.2530754456923278,0.0
TRAITPOLWF1C_W36,low,0.13448911879218092,Neutral (N=0),0.13448911879218092,0.0
TRAITPOLWF1C_W36,high,0.14732568336982413,Neutral (N=0),0.14732568336982413,0.0
TRAITPOLWF1D_W36,low,0.23385613738031585,Neutral (N=0),0.23385613738031585,0.0
TRAITPOLWF1D_W36,high,0.301845248247919,Neutral (N=0),0.301845248247919,0.0
TRAITPOLWF1E_W36,low,0.27314881885168696,Neutral (N=0),0.27314881885168696,0.0
TRAITPOLWF1E_W36,high,0.3299403822665401,Neutral (N=0),0.3299403822665401,0.0
TRAITPOLWF1F_W36,low,0.31068587667881076,Neutral (N=0),0.31068587667881076,0.0
TRAITPOLWF1F_W36,high,0.3297310466788107,Neutral (N=0),0.3297310466788107,0.0
TRAITPOLWF1G_W36,low,0.24074440972137792,Neutral (N=0),0.24074440972137792,0.0
TRAITPOLWF1G_W36,high,0.320493714721378,Neutral (N=0),0.320493714721378,0.0
WHYNOTBIZF2A_W36,low,1.0341323628385757,Neutral (N=0),1.0341323628385757,0.0
WHYNOTBIZF2A_W36,high,0.8700995428385757,Neutral (N=0),0.8700995428385757,0.0
