qkey,attribute,class_label,group,channel,magnitude,wasserstein,total_variation
GUNRESPNOKIDSF_W26,education,high school,High school graduate,declared,,0.30817295000000006,0.30817295
GUNRESPNOKIDSF_W26,education,college and more,College graduate/some postgrad,declared,,0.34566070654339304,0.344607706553923
GUNRESPNOKIDSF_W26,socioeco,low,"Less than $30,000",declared,,0.2825468864460966,0.28011456745799196
GUNRESPNOKIDSF_W26,socioeco,mid,"$50,000-$75,000",declared,,0.39707950271083003,0.30908826899365716
GUNRESPNOKIDSF_W26,socioeco,high,"$100,000 or more",declared,,0.38813836612645475,0.24148144729270035
GUNSAFETYKIDS_W26,gender,male,Male,declared,,0.11613142644625274,0.14523147579125686
GUNSAFETYKIDS_W26,gender,female,Female,declared,,0.14778338000000008,0.16285758000000003
GUNSAFETYKIDS_W26,age,adult,30-49,declared,,0.10091316396235417,0.20182632792470834
GUNSAFETYKIDS_W26,age,older_adult,65+,declared,,0.11062268875524711,0.14973404736777313
GUNSAFETYKIDS_W26,education,some schooling,Less than high school,declared,,0.08729215000000001,0.17458430000000003
GUNSAFETYKIDS_W26,education,high school,High school graduate,declared,,0.1562096957290813,0.2164120395999451
GUNSAFETYKIDS_W26,education,college and more,College graduate/some postgrad,declared,,0.28634642723160414,0.29908278157088836
GUNSAFETYKIDS_W26,socioeco,low,"Less than $30,000",declared,,0.1346696232529216,0.2693392465058432
GUNSAFETYKIDS_W26,socioeco,mid,"$50,000-$75,000",declared,,0.31487520707240074,0.3294320831574037
GUNSAFETYKIDS_W26,socioeco,high,"$100,000 or more",declared,,0.1416472048508367,0.17690848696651362
GUNSAFE_W26,gender,male,Male,declared,,0.03567997641422199,0.0713599528284441
GUNSAFE_W26,gender,female,Female,declared,,0.06325943359719943,0.10525868748638338
GUNSAFE_W26,age,adult,30-49,declared,,0.2110946571901166,0.4022173284477647
GUNSAFE_W26,age,older_adult,65+,declared,,0.17809596374554187,0.32264152691890835
GUNSAFE_W26,education,some schooling,Less than high school,declared,,0.38925869000000013,0.60625679
GUNSAFE_W26,education,high school,High school graduate,declared,,0.24313474644633076,0.47789060261133376
GUNSAFE_W26,education,college and more,College graduate/some postgrad,declared,,0.07839435368361272,0.1541616962589445
GUNSAFE_W26,socioeco,low,"Less than $30,000",declared,,0.11938210934439125,0.19647286722154048
GUNSAFE_W26,socioeco,mid,"$50,000-$75,000",declared,,0.12588616615809367,0.2517723323161873
GUNSAFE_W26,socioeco,high,"$100,000 or more",declared,,0.1479469854712046,0.2751549094371607
GUNTYPEOWNC_W26,gender,male,Male,declared,,0.7071357715879427,0.45326841467870044
GUNTYPEOWNC_W26,gender,female,Female,declared,,0.15357636033353533,0.09547128140828395
GUNTYPEOWNC_W26,age,adult,30-49,declared,,0.022199243467738328,0.01342314940743139
GUNTYPEOWNC_W26,age,older_adult,65+,declared,,0.8753522216718267,0.5304394911030645
GUNTYPEOWNC_W26,education,some schooling,Less than high school,declared,,0.6023614644369089,0.3534417963186616
GUNTYPEOWNC_W26,education,high school,High school graduate,declared,,0.6762101967621019,0.3721208737212088
GUNTYPEOWNC_W26,education,college and more,College graduate/some postgrad,declared,,0.24417041,0.19005279
GUNTYPEOWNC_W26,socioeco,low,"Less than $30,000",declared,,0.22938633616808357,0.22750921339174873
GUNTYPEOWNC_W26,socioeco,mid,"$50,000-$75,000",declared,,0.08740249000000005,0.08142283
GUNTYPEOWNC_W26,socioeco,high,"$100,000 or more",declared,,0.09606218718293208,0.08593691350353622
IMPREASONGUN_W26,gender,male,Male,declared,,0.0,0.6974110193284702
IMPREASONGUN_W26,gender,female,Female,declared,,0.0,0.7155109785029619
IMPREASONGUN_W26,age,adult,30-49,declared,,0.0,0.660156527372104
IMPREASONGUN_W26,age,older_adult,65+,declared,,0.0,0.4526506979545969
IMPREASONGUN_W26,education,some schooling,Less than high school,declared,,0.0,0.9714193187497694
IMPREASONGUN_W26,education,high school,High school graduate,declared,,0.0,0.8615184540180956
IMPREASONGUN_W26,education,college and more,College graduate/some postgrad,declared,,0.0,0.48536363739993155
IMPREASONGUN_W26,socioeco,low,"Less than $30,000",declared,,0.0,0.648322906079541
IMPREASONGUN_W26,socioeco,mid,"$50,000-$75,000",declared,,0.0,0.7065770584907989
IMPREASONGUN_W26,socioeco,high,"$100,000 or more",declared,,0.0,0.47644306192805086
NOCARRYGUN_W26,gender,male,Male,declared,,0.34866115258141905,0.34866115258141905
NOCARRYGUN_W26,gender,female,Female,declared,,0.2285537955693051,0.2285537955693052
NOCARRYGUN_W26,age,adult,30-49,declared,,0.2611121900000001,0.26111219
NOCARRYGUN_W26,age,older_adult,65+,declared,,0.24646962944176853,0.24646962944176856
NOCARRYGUN_W26,education,some schooling,Less than high school,declared,,0.31665015050532297,0.316650150505323
NOCARRYGUN_W26,education,high school,High school graduate,declared,,0.31526292921315,0.31526292921315
NOCARRYGUN_W26,education,college and more,College graduate/some postgrad,declared,,0.4112288314387432,0.4112288314387432
NOCARRYGUN_W26,socioeco,low,"Less than $30,000",declared,,0.03326020199352808,0.033260201993528055
NOCARRYGUN_W26,socioeco,mid,"$50,000-$75,000",declared,,0.4552495390140434,0.4552495390140434
NOCARRYGUN_W26,socioeco,high,"$100,000 or more",declared,,0.18908205491775187,0.18908205491775182
REASONGUNA_W26,gender,male,Male,declared,,0.9443136133232294,0.5726146112696289
REASONGUNA_W26,gender,female,Female,declared,,0.9691558333274638,0.5166781880784979
REASONGUNA_W26,age,adult,30-49,declared,,1.2294787933382993,0.6806511047945278
REASONGUNA_W26,age,older_adult,65+,declared,,1.3486012496124569,0.7932249212403488
REASONGUNA_W26,education,some schooling,Less than high school,declared,,1.3540663817524075,0.7780694961790338
REASONGUNA_W26,education,high school,High school graduate,declared,,1.2633220858641532,0.683670137415731
REASONGUNA_W26,education,college and more,College graduate/some postgrad,declared,,1.223195241653099,0.7443110714953596
REASONGUNA_W26,socioeco,low,"Less than $30,000",declared,,0.9637060582538568,0.5039004663064528
REASONGUNA_W26,socioeco,mid,"$50,000-$75,000",declared,,1.493206813679605,0.8973816602176587
REASONGUNA_W26,socioeco,high,"$100,000 or more",declared,,0.8880835663927567,0.5050815739107646
REASONGUNB_W26,gender,male,Male,declared,,0.5893573210574766,0.4105534168120798
REASONGUNB_W26,gender,female,Female,declared,,0.5148522819681973,0.3240663633157658
REASONGUNB_W26,age,adult,30-49,declared,,0.7788745730312892,0.4689953918467453
REASONGUNB_W26,age,older_adult,65+,declared,,0.7334213900000001,0.48783049
REASONGUNB_W26,education,some schooling,Less than high school,declared,,0.6324822870246015,0.39210510795906967
REASONGUNB_W26,education,high school,High school graduate,declared,,1.08242311,0.66446436
REASONGUNB_W26,education,college and more,College graduate/some postgrad,declared,,0.7944725270170268,0.48936321438886804
REASONGUNB_W26,socioeco,low,"Less than $30,000",declared,,0.542588416801007,0.3227779134021252
REASONGUNB_W26,socioeco,mid,"$50,000-$75,000",declared,,0.9166880700000001,0.58704069
REASONGUNB_W26,socioeco,high,"$100,000 or more",declared,,0.8203698352524622,0.5255671931663146
REASONGUNC_W26,gender,male,Male,declared,,0.38410198877252644,0.3841019887725263
REASONGUNC_W26,gender,female,Female,declared,,0.46659380022580355,0.3587535786507708
REASONGUNC_W26,age,adult,30-49,declared,,0.9438955441381561,0.6748144965187683
REASONGUNC_W26,age,older_adult,65+,declared,,0.8063097643967115,0.5719142424542083
REASONGUNC_W26,education,some schooling,Less than high school,declared,,0.488634003110236,0.43172509539031867
REASONGUNC_W26,education,high school,High school graduate,declared,,0.9538019222201479,0.6745930382730667
REASONGUNC_W26,education,college and more,College graduate/some postgrad,declared,,1.063430168789873,0.7345534693496052
REASONGUNC_W26,socioeco,low,"Less than $30,000",declared,,0.4525292155690185,0.3470395737747475
REASONGUNC_W26,socioeco,mid,"$50,000-$75,000",declared,,1.0009625804442357,0.6727296202670918
REASONGUNC_W26,socioeco,high,"$100,000 or more",declared,,0.9419889408780618,0.61825349105022
REASONGUND_W26,gender,male,Male,declared,,0.1933534847163942,0.19335348471639424
REASONGUND_W26,gender,female,Female,declared,,0.11472222820123631,0.08897385598344545
REASONGUND_W26,age,adult,30-49,declared,,0.13185368544209297,0.13185368544209303
REASONGUND_W26,age,older_adult,65+,declared,,0.37044672174641485,0.2852531609571848
REASONGUND_W26,education,some schooling,Less than high school,declared,,0.28630816849431906,0.28630816849431917
REASONGUND_W26,education,high school,High school graduate,declared,,0.19246120622828664,0.1924612062282866
REASONGUND_W26,education,college and more,College graduate/some postgrad,declared,,0.2754845214549981,0.2271654907890619
REASONGUND_W26,socioeco,low,"Less than $30,000",declared,,0.197596150743037,0.197596150743037
REASONGUND_W26,socioeco,mid,"$50,000-$75,000",declared,,0.40416386929282916,0.32368146956217847
REASONGUND_W26,socioeco,high,"$100,000 or more",declared,,0.06482585616524303,0.060160059193691565
REASONGUNE_W26,gender,male,Male,declared,,0.16061551877989758,0.09343020626784523
REASONGUNE_W26,gender,female,Female,declared,,0.24152824007864884,0.15010572350043747
REASONGUNE_W26,age,adult,30-49,declared,,0.20965613540359446,0.1371152069809674
REASONGUNE_W26,age,older_adult,65+,declared,,0.15341521784374795,0.1139702188382462
REASONGUNE_W26,education,some schooling,Less than high school,declared,,0.28565548223047976,0.20800628356393142
REASONGUNE_W26,education,high school,High school graduate,declared,,0.2555319501978698,0.129883460786461
REASONGUNE_W26,education,college and more,College graduate/some postgrad,declared,,0.04937047973153558,0.04937047973153563
REASONGUNE_W26,socioeco,low,"Less than $30,000",declared,,0.4277259512537712,0.2405844234055193
REASONGUNE_W26,socioeco,mid,"$50,000-$75,000",declared,,0.17351495792017596,0.13359286882637994
REASONGUNE_W26,socioeco,high,"$100,000 or more",declared,,0.49963319467675316,0.33387617669667463
SHOOTFREQ_W26,gender,male,Male,declared,,0.5176775265663837,0.3934792684586785
SHOOTFREQ_W26,gender,female,Female,declared,,0.9020561857507152,0.406538904368892
SHOOTFREQ_W26,age,adult,30-49,declared,,0.4065521797945255,0.3689848486520445
SHOOTFREQ_W26,age,older_adult,65+,declared,,1.102434930544018,0.4455930640528533
SHOOTFREQ_W26,education,some schooling,Less than high school,declared,,0.3926369885113376,0.2097447363545596
SHOOTFREQ_W26,education,high school,High school graduate,declared,,0.33469171466216247,0.2947955716077719
SHOOTFREQ_W26,education,college and more,College graduate/some postgrad,declared,,1.0014634514388034,0.4857475395521077
SHOOTFREQ_W26,socioeco,low,"Less than $30,000",declared,,0.9515368394113013,0.4194931121215525
SHOOTFREQ_W26,socioeco,mid,"$50,000-$75,000",declared,,0.1956904423028497,0.19569044230284974
SHOOTFREQ_W26,socioeco,high,"$100,000 or more",declared,,0.20566810004096742,0.16143095190172607
WORRYB_W26,gender,male,Male,declared,,0.2712679837199124,0.27126798371991234
WORRYB_W26,gender,female,Female,declared,,0.315756777189359,0.3026276418600842
WORRYB_W26,age,adult,30-49,declared,,0.3285908699999999,0.32859087
WORRYB_W26,age,older_adult,65+,declared,,0.38490509906354253,0.38490509906354253
WORRYB_W26,education,some schooling,Less than high school,declared,,0.3112623969803531,0.22462914366977058
WORRYB_W26,education,high school,High school graduate,declared,,0.4241553256435867,0.3603214599878712
WORRYB_W26,education,college and more,College graduate/some postgrad,declared,,0.3404862474068131,0.3404862474068131
WORRYB_W26,socioeco,low,"Less than $30,000",declared,,0.3888112395182072,0.3280504267445886
WORRYB_W26,socioeco,mid,"$50,000-$75,000",declared,,0.39768420540047955,0.3976842054004795
WORRYB_W26,socioeco,high,"$100,000 or more",declared,,0.2034199261072243,0.20341992610722434
WORRYD_W26,gender,male,Male,declared,,0.3204176476982381,0.3204176476982381
WORRYD_W26,gender,female,Female,declared,,0.43295399385206024,0.3166232118703335
WORRYD_W26,age,adult,30-49,declared,,0.8394424910643434,0.5664272338961174
WORRYD_W26,age,older_adult,65+,declared,,0.4272563237949283,0.35631346542020587
WORRYD_W26,education,some schooling,Less than high school,declared,,1.3028096587667286,0.7665255590137774
WORRYD_W26,education,high school,High school graduate,declared,,0.8249836822553335,0.5578027451882259
WORRYD_W26,education,college and more,College graduate/some postgrad,declared,,0.40243716115935146,0.3611845919700587
WORRYD_W26,socioeco,low,"Less than $30,000",declared,,0.9368522963416785,0.5744335908415188
WORRYD_W26,socioeco,mid,"$50,000-$75,000",declared,,0.8216849555884538,0.589220943547975
WORRYD_W26,socioeco,high,"$100,000 or more",declared,,0.48921437597698775,0.42617515040825443
WORRYE_W26,gender,male,Male,declared,,0.3769072769679314,0.37690727696793136
WORRYE_W26,gender,female,Female,declared,,0.4444204145779568,0.44111611287588787
WORRYE_W26,age,adult,30-49,declared,,0.3795537284747542,0.3795537284747542
WORRYE_W26,age,older_adult,65+,declared,,0.37172716335551775,0.3717271633555177
WORRYE_W26,education,some schooling,Less than high school,declared,,0.58017223,0.4559457
WORRYE_W26,education,high school,High school graduate,declared,,0.40778579592860675,0.40778579592860686
WORRYE_W26,education,college and more,College graduate/some postgrad,declared,,0.4328662156713379,0.4328662156713379
WORRYE_W26,socioeco,low,"Less than $30,000",declared,,0.33292335225990627,0.33292335225990616
WORRYE_W26,socioeco,mid,"$50,000-$75,000",declared,,0.4714495647884954,0.4670280712001825
WORRYE_W26,socioeco,high,"$100,000 or more",declared,,0.33442718000000005,0.33442718000000005
WORRYF_W26,gender,male,Male,declared,,0.27588837092038104,0.2068327336909001
WORRYF_W26,gender,female,Female,declared,,0.26113530748400193,0.26113530748400193
WORRYF_W26,age,adult,30-49,declared,,0.1268545852051969,0.12685458520519688
WORRYF_W26,age,older_adult,65+,declared,,0.39801651994477966,0.3247292798418199
WORRYF_W26,education,some schooling,Less than high school,declared,,0.37810542471554826,0.2644803404887846
WORRYF_W26,education,high school,High school graduate,declared,,0.08678193703864992,0.08678193703864988
WORRYF_W26,education,college and more,College graduate/some postgrad,declared,,0.21636742401830272,0.21636742401830264
WORRYF_W26,socioeco,low,"Less than $30,000",declared,,0.17963672910323947,0.17963672910323947
WORRYF_W26,socioeco,mid,"$50,000-$75,000",declared,,0.23968029000000002,0.23968029000000005
WORRYF_W26,socioeco,high,"$100,000 or more",declared,,0.36900810927180594,0.23559088073412326
BOYSF1B_W29,gender,male,Male,declared,,0.5885132359503615,0.7088304540122785
BOYSF1B_W29,gender,female,Female,declared,,0.7103637024895247,0.8023185564299037
BOYSF1B_W29,age,adult,30-49,declared,,0.5091097871973826,0.5420508304673541
BOYSF1B_W29,age,older_adult,65+,declared,,0.4491693170919018,0.5909211627612978
BOYSF1B_W29,education,some schooling,Less than high school,declared,,0.24807717273210106,0.49615434546420223
BOYSF1B_W29,education,high school,High school graduate,declared,,0.6114526962233198,0.6719826407898646
BOYSF1B_W29,education,college and more,College graduate/some postgrad,declared,,0.6587035540117983,0.719555209732202
BOYSF1B_W29,socioeco,low,"Less than $30,000",declared,,0.3616300810817177,0.616288859150013
BOYSF1B_W29,socioeco,mid,"$50,000-$75,000",declared,,0.31606696887450103,0.5221381802640508
BOYSF1B_W29,socioeco,high,"$100,000 or more",declared,,0.4470749002858066,0.5253009470477421
FAVORS_CPS_W29,gender,male,Male,declared,,1.5256667668044663,0.7256482846730481
FAVORS_CPS_W29,gender,female,Female,declared,,3.0565842550400584,0.8216580212646417
FAVORS_CPS_W29,age,adult,30-49,declared,,2.045566630536706,0.6447163000376895
FAVORS_CPS_W29,age,older_adult,65+,declared,,0.9799205267480883,0.5437070890046262
FAVORS_CPS_W29,education,some schooling,Less than high school,declared,,1.2654399711292537,0.7025572384130734
FAVORS_CPS_W29,education,high school,High school graduate,declared,,1.9620304087303322,0.670865020405297
FAVORS_CPS_W29,education,college and more,College graduate/some postgrad,declared,,2.519791282407326,0.6833018401684788
FAVORS_CPS_W29,socioeco,low,"Less than $30,000",declared,,1.7623445136692162,0.6670704392928594
FAVORS_CPS_W29,socioeco,mid,"$50,000-$75,000",declared,,1.3506811288236493,0.6455319637149645
FAVORS_CPS_W29,socioeco,high,"$100,000 or more",declared,,1.7788679164032595,0.6029317534377746
FEM2_W29,gender,female,Female,declared,,1.6280175300000002,0.74369131
FEM2_W29,age,adult,30-49,declared,,1.38831211,0.72138978
FEM2_W29,age,older_adult,65+,declared,,1.1892089100000005,0.6925910400000002
FEM2_W29,education,some schooling,Less than high school,declared,,1.4831278606966347,0.6650515567225114
FEM2_W29,education,high school,High school graduate,declared,,1.6128998181617515,0.7599613530841747
FEM2_W29,education,college and more,College graduate/some postgrad,declared,,1.838208741467027,0.8401460606016178
FEM2_W29,socioeco,low,"Less than $30,000",declared,,1.1384421424826483,0.6784848157667618
FEM2_W29,socioeco,mid,"$50,000-$75,000",declared,,1.0970822041873154,0.7178396652867873
FEM2_W29,socioeco,high,"$100,000 or more",declared,,1.6131753400000002,0.75389415
GIRLSF2C_W29,gender,male,Male,declared,,0.35846715544302843,0.4094299026458319
GIRLSF2C_W29,gender,female,Female,declared,,0.6999945508369589,0.8769111472133987
GIRLSF2C_W29,age,adult,30-49,declared,,0.5677992881538885,0.6481716037095319
GIRLSF2C_W29,age,older_adult,65+,declared,,0.41908952105995495,0.4256973735242764
GIRLSF2C_W29,education,some schooling,Less than high school,declared,,0.16053756562966634,0.31704233325981984
GIRLSF2C_W29,education,high school,High school graduate,declared,,0.5590101316559825,0.6616571019222718
